id,time,server,category,value,player_name,killer_name,boss_name,equipment_name,item_name,is_killed,crawl_time
8991164,2026-07-02 14:29:51,Super 3,SYSTEM,emdixesh350i vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixesh350i,,,,Set kích hoạt,0,2026-07-05 16:52:41
8991133,2026-07-02 14:29:02,Super 3,SYSTEM,emxihdep vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emxihdep,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:41
8991047,2026-07-02 14:25:14,Super 3,SYSTEM,spinach vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,spinach,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990966,2026-07-02 14:22:14,Super 3,SYSTEM,[HT] k6famvang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-05 16:52:41
8990954,2026-07-02 14:21:49,Super 3,SYSTEM,emdibagac vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdibagac,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990922,2026-07-02 14:19:49,Super 3,SYSTEM,th0sandathu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,th0sandathu,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:41
8990917,2026-07-02 14:19:25,Super 3,SYSTEM,supercells vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,supercells,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990870,2026-07-02 14:17:39,Super 3,SYSTEM,[HT] gohansuper3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-05 16:52:41
8990772,2026-07-02 14:14:27,Super 3,SYSTEM,emdiaudi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdiaudi,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990554,2026-07-02 14:06:02,Super 3,SYSTEM,mikasakerman vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,mikasakerman,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990521,2026-07-02 14:04:38,Super 3,SYSTEM,poski vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,poski,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990491,2026-07-02 14:03:12,Super 3,SYSTEM,[HT] mercedessp3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-05 16:52:41
8990314,2026-07-02 13:56:37,Super 3,SYSTEM,emdipha vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdipha,,,,Set kích hoạt,0,2026-07-05 16:52:41
8990142,2026-07-02 13:51:13,Super 3,SYSTEM,nullbyte vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,nullbyte,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:41
8990102,2026-07-02 13:49:48,Super 3,SYSTEM,emconyeuako vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emconyeuako,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989985,2026-07-02 13:45:12,Super 3,SYSTEM,soulhunter vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,soulhunter,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989955,2026-07-02 13:44:12,Super 3,SYSTEM,jqksuper3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,jqksuper3,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:41
8989917,2026-07-02 13:43:12,Super 3,SYSTEM,emdimclaren vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdimclaren,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989903,2026-07-02 13:42:48,Super 3,SYSTEM,trucsara vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,trucsara,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989896,2026-07-02 13:42:36,Super 3,SYSTEM,emdinhay vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdinhay,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989809,2026-07-02 13:39:23,Super 3,SYSTEM,m0dnr01 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,m0dnr01,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989667,2026-07-02 13:35:35,Super 3,SYSTEM,anhdichoi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,anhdichoi,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989567,2026-07-02 13:30:59,Super 3,SYSTEM,2luaa vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,2luaa,,,,Set kích hoạt,0,2026-07-05 16:52:41
8989245,2026-07-02 13:18:00,Super 3,SYSTEM,doanh99vip vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,doanh99vip,,,,Set kích hoạt,0,2026-07-05 16:52:42
8989000,2026-07-02 13:08:47,Super 3,SYSTEM,emthuynyc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emthuynyc,,,,Set kích hoạt,0,2026-07-05 16:52:42
8988985,2026-07-02 13:08:23,Super 3,SYSTEM,vuaupvangg vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuaupvangg,,,,Set kích hoạt,0,2026-07-05 16:52:42
8988830,2026-07-02 13:03:58,Super 3,SYSTEM,phuoc0511 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phuoc0511,,,,Set kích hoạt,0,2026-07-05 16:52:42
8988735,2026-07-02 13:00:58,Super 3,SYSTEM,xauzaihaysuc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xauzaihaysuc,,,,Set kích hoạt,0,2026-07-05 16:52:42
8988263,2026-07-02 12:47:57,Super 3,SYSTEM,vuvipvai vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,vuvipvai,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:42
8988151,2026-07-02 12:44:56,Super 3,SYSTEM,locvo120000 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,locvo120000,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:42
8987779,2026-07-02 12:35:08,Super 3,SYSTEM,quocbaozz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quocbaozz,,,,Set kích hoạt,0,2026-07-05 16:52:42
8987701,2026-07-02 12:32:55,Super 3,SYSTEM,emdiaudi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdiaudi,,,,Set kích hoạt,0,2026-07-05 16:52:42
8987694,2026-07-02 12:32:43,Super 3,SYSTEM,paaiuuuuu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,paaiuuuuu,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:42
8987614,2026-07-02 12:30:19,Super 3,SYSTEM,phongne005 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phongne005,,,,Set kích hoạt,0,2026-07-05 16:52:42
8987580,2026-07-02 12:29:20,Super 3,SYSTEM,vuaupvangg vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,vuaupvangg,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:52:42
8987555,2026-07-02 12:28:43,Super 3,SYSTEM,babytwo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,babytwo,,,,Set kích hoạt,0,2026-07-05 16:52:42
8987462,2026-07-02 12:25:43,Super 3,SYSTEM,emlinhnyc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emlinhnyc,,,,Set kích hoạt,0,2026-07-05 16:52:42
8987343,2026-07-02 12:22:05,Super 3,SYSTEM,boongke vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,boongke,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:42
8987219,2026-07-02 12:18:18,Super 3,SYSTEM,feeeeee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,feeeeee,,,,Set kích hoạt,0,2026-07-05 16:52:42
8986818,2026-07-02 12:06:29,Super 3,SYSTEM,th0sandathu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,th0sandathu,,,,Set kích hoạt,0,2026-07-05 16:52:42
8986502,2026-07-02 11:57:52,Super 3,SYSTEM,tranca0men vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tranca0men,,,,Set kích hoạt,0,2026-07-05 16:52:42
8986492,2026-07-02 11:57:28,Super 3,SYSTEM,akasis vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,akasis,,,,Set kích hoạt,0,2026-07-05 16:52:42
8986392,2026-07-02 11:54:29,Super 3,SYSTEM,emnyc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emnyc,,,,Set kích hoạt,0,2026-07-05 16:52:42
8986383,2026-07-02 11:54:17,Super 3,SYSTEM,mightyknight vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,mightyknight,,,,Set kích hoạt,0,2026-07-05 16:52:43
8986249,2026-07-02 11:48:27,Super 3,SYSTEM,emdixesh350i vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixesh350i,,,,Set kích hoạt,0,2026-07-05 16:52:43
8986179,2026-07-02 11:45:51,Super 3,SYSTEM,nnongnocnho vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nnongnocnho,,,,Set kích hoạt,0,2026-07-05 16:52:43
8986174,2026-07-02 11:45:39,Super 3,SYSTEM,rudykame vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,rudykame,,,,Set kích hoạt,0,2026-07-05 16:52:43
8986117,2026-07-02 11:44:27,Super 3,SYSTEM,clarkoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,clarkoku,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985922,2026-07-02 11:36:16,Super 3,SYSTEM,ilbigboomli vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ilbigboomli,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985911,2026-07-02 11:35:52,Super 3,SYSTEM,sp3dragonsp3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sp3dragonsp3,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985879,2026-07-02 11:34:16,Super 3,SYSTEM,xauzaihaysuc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xauzaihaysuc,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985838,2026-07-02 11:33:16,Super 3,SYSTEM,2luaa vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,2luaa,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985635,2026-07-02 11:27:39,Super 3,SYSTEM,s3nappaking vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s3nappaking,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985600,2026-07-02 11:25:51,Super 3,SYSTEM,cunsct999 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cunsct999,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985276,2026-07-02 11:16:00,Super 3,SYSTEM,chimtomodau vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,chimtomodau,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985180,2026-07-02 11:13:48,Super 3,SYSTEM,crucial vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,crucial,,,,Set kích hoạt,0,2026-07-05 16:52:43
8985006,2026-07-02 11:06:35,Super 3,SYSTEM,vuaupvangg vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,vuaupvangg,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:52:43
8984991,2026-07-02 11:05:47,Super 3,SYSTEM,basannro2 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,basannro2,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984961,2026-07-02 11:04:24,Super 3,SYSTEM,emdixesh350i vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixesh350i,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984877,2026-07-02 11:02:35,Super 3,SYSTEM,vegetasjne vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,vegetasjne,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:43
8984783,2026-07-02 11:00:11,Super 3,SYSTEM,khongem vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,khongem,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:43
8984633,2026-07-02 10:55:22,Super 3,SYSTEM,txezubme7 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,txezubme7,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984561,2026-07-02 10:52:46,Super 3,SYSTEM,iuemtuoi18 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iuemtuoi18,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984513,2026-07-02 10:50:58,Super 3,SYSTEM,cunct99 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cunct99,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984469,2026-07-02 10:49:09,Super 3,SYSTEM,xauzaihaysuc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xauzaihaysuc,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984462,2026-07-02 10:48:57,Super 3,SYSTEM,artsfantasy vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,artsfantasy,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:43
8984240,2026-07-02 10:42:57,Super 3,SYSTEM,[HT] embomsv vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-05 16:52:43
8984208,2026-07-02 10:42:09,Super 3,SYSTEM,emoilenpho vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emoilenpho,,,,Set kích hoạt,0,2026-07-05 16:52:43
8984048,2026-07-02 10:36:20,Super 3,SYSTEM,bolanamday vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,bolanamday,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:43
8983733,2026-07-02 10:26:31,Super 3,SYSTEM,paaiuuuuusgk vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,paaiuuuuusgk,,,,Set kích hoạt,0,2026-07-05 16:52:43
8983542,2026-07-02 10:21:07,Super 3,SYSTEM,cutemuprup vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cutemuprup,,,,Set kích hoạt,0,2026-07-05 16:52:43
8983459,2026-07-02 10:17:18,Super 3,SYSTEM,pikuo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,pikuo,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:52:43
8983445,2026-07-02 10:16:42,Super 3,SYSTEM,emdibagac vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdibagac,,,,Set kích hoạt,0,2026-07-05 16:52:43
8983436,2026-07-02 10:16:19,Super 3,SYSTEM,akasis vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,akasis,,,,Set kích hoạt,0,2026-07-05 16:52:44
8983383,2026-07-02 10:14:42,Super 3,SYSTEM,babytwo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,babytwo,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8983030,2026-07-02 10:03:53,Super 3,SYSTEM,superzenzi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,superzenzi,,,,Set kích hoạt,0,2026-07-05 16:52:44
8982679,2026-07-02 09:52:28,Super 3,SYSTEM,tucavosong vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,tucavosong,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:44
8982417,2026-07-02 09:43:15,Super 3,SYSTEM,boongke vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,boongke,,,,Set kích hoạt,0,2026-07-05 16:52:44
8982411,2026-07-02 09:43:03,Super 3,SYSTEM,vuvipvai vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuvipvai,,,,Set kích hoạt,0,2026-07-05 16:52:44
8982105,2026-07-02 09:34:02,Super 3,SYSTEM,betayvin vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,betayvin,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8982040,2026-07-02 09:32:14,Super 3,SYSTEM,emdixesh350i vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emdixesh350i,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8981843,2026-07-02 09:26:02,Super 3,SYSTEM,emdibagac vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emdibagac,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8981822,2026-07-02 09:25:13,Super 3,SYSTEM,nullbyte vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nullbyte,,,,Set kích hoạt,0,2026-07-05 16:52:44
8981433,2026-07-02 09:12:12,Super 3,SYSTEM,kingsayda vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,kingsayda,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8981404,2026-07-02 09:11:24,Super 3,SYSTEM,s3nappaking vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s3nappaking,,,,Set kích hoạt,0,2026-07-05 16:52:44
8981391,2026-07-02 09:11:00,Super 3,SYSTEM,feeeeee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,feeeeee,,,,Set kích hoạt,0,2026-07-05 16:52:44
8981129,2026-07-02 09:01:59,Super 3,SYSTEM,napazeno vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,napazeno,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8980970,2026-07-02 08:57:35,Super 3,SYSTEM,traidattvt vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,traidattvt,,,,Set kích hoạt,0,2026-07-05 16:52:44
8980525,2026-07-02 08:43:09,Super 3,SYSTEM,star1st vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,star1st,,,,Set kích hoạt,0,2026-07-05 16:52:44
8980352,2026-07-02 08:37:11,Super 3,SYSTEM,nhtdz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nhtdz,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979976,2026-07-02 08:25:46,Super 3,SYSTEM,hades444 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,hades444,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:44
8979610,2026-07-02 08:14:33,Super 3,SYSTEM,akasis vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,akasis,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979602,2026-07-02 08:14:21,Super 3,SYSTEM,manddzpro vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,manddzpro,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979596,2026-07-02 08:14:09,Super 3,SYSTEM,emdiclub vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emdiclub,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8979503,2026-07-02 08:09:32,Super 3,SYSTEM,emxihdep vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emxihdep,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979492,2026-07-02 08:09:08,Super 3,SYSTEM,emdiboi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emdiboi,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8979380,2026-07-02 08:05:44,Super 3,SYSTEM,emdixelu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixelu,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979372,2026-07-02 08:05:32,Super 3,SYSTEM,doanhdzno1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,doanhdzno1,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979320,2026-07-02 08:03:32,Super 3,SYSTEM,emdigiaohang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdigiaohang,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979287,2026-07-02 08:02:31,Super 3,SYSTEM,dragonligion vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dragonligion,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979277,2026-07-02 08:02:08,Super 3,SYSTEM,emdixesh350i vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixesh350i,,,,Set kích hoạt,0,2026-07-05 16:52:44
8979085,2026-07-02 07:55:19,Super 3,SYSTEM,[HT] trumnmv1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-05 16:52:44
8979064,2026-07-02 07:54:55,Super 3,SYSTEM,babytwo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,babytwo,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:44
8978869,2026-07-02 07:49:30,Super 3,SYSTEM,chimtomodau vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,chimtomodau,,,,Set kích hoạt,0,2026-07-05 16:52:45
8978845,2026-07-02 07:48:18,Super 3,SYSTEM,wangokny06 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,wangokny06,,,,Set kích hoạt,0,2026-07-05 16:52:45
8978743,2026-07-02 07:45:06,Super 3,SYSTEM,nnongnocnho vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nnongnocnho,,,,Set kích hoạt,0,2026-07-05 16:52:45
8978558,2026-07-02 07:37:55,Super 3,SYSTEM,buoisatang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,buoisatang,,,,Set kích hoạt,0,2026-07-05 16:52:45
8978435,2026-07-02 07:34:07,Super 3,SYSTEM,zzkamejokoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zzkamejokoz,,,,Set kích hoạt,0,2026-07-05 16:52:45
8978263,2026-07-02 07:27:06,Super 3,SYSTEM,gamelozzhz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,gamelozzhz,,,,Set kích hoạt,0,2026-07-05 16:52:45
8977608,2026-07-02 07:04:06,Super 3,SYSTEM,vegetasjne vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vegetasjne,,,,Set kích hoạt,0,2026-07-05 16:52:45
8977405,2026-07-02 06:57:41,Super 3,SYSTEM,kakarparker vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakarparker,,,,Set kích hoạt,0,2026-07-05 16:52:45
8977266,2026-07-02 06:52:41,Super 3,SYSTEM,s3nappaking vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s3nappaking,,,,Set kích hoạt,0,2026-07-05 16:52:45
8976740,2026-07-02 06:35:05,Super 3,SYSTEM,[HT] emdibien vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-05 16:52:45
8976737,2026-07-02 06:34:53,Super 3,SYSTEM,emdian vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,emdian,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:45
8976393,2026-07-02 06:22:40,Super 3,SYSTEM,xavee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xavee,,,,Set kích hoạt,0,2026-07-05 16:52:45
8976383,2026-07-02 06:22:28,Super 3,SYSTEM,mylovestory vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,mylovestory,,,,Set kích hoạt,0,2026-07-05 16:52:45
8976227,2026-07-02 06:18:16,Super 3,SYSTEM,memesuper3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,memesuper3,,,,Set kích hoạt,0,2026-07-05 16:52:45
8976132,2026-07-02 06:15:15,Super 3,SYSTEM,phannanhdzvn vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phannanhdzvn,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975993,2026-07-02 06:11:39,Super 3,SYSTEM,vuvipvai vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,vuvipvai,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:52:45
8975978,2026-07-02 06:11:27,Super 3,SYSTEM,4hutieu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,4hutieu,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:45
8975888,2026-07-02 06:09:17,Super 3,SYSTEM,huychan100k vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,huychan100k,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975768,2026-07-02 06:04:04,Super 3,SYSTEM,taoquyxayda vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,taoquyxayda,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975763,2026-07-02 06:03:52,Super 3,SYSTEM,emdiaudi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdiaudi,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975475,2026-07-02 05:55:03,Super 3,SYSTEM,hades444 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hades444,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975469,2026-07-02 05:54:51,Super 3,SYSTEM,hoangoctieu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,hoangoctieu,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:52:45
8975446,2026-07-02 05:53:15,Super 3,SYSTEM,khjcon8386 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,khjcon8386,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975436,2026-07-02 05:52:51,Super 3,SYSTEM,tucavosong vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,tucavosong,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:52:45
8975333,2026-07-02 05:48:15,Super 3,SYSTEM,nmpem1hp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,nmpem1hp1,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:52:45
8975325,2026-07-02 05:47:51,Super 3,SYSTEM,supercells vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,supercells,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975249,2026-07-02 05:45:02,Super 3,SYSTEM,xavee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xavee,,,,Set kích hoạt,0,2026-07-05 16:52:45
8975234,2026-07-02 05:44:38,Super 3,SYSTEM,emdixeben vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixeben,,,,Set kích hoạt,0,2026-07-05 16:52:45
8974842,2026-07-02 05:28:39,Super 3,SYSTEM,sp3goku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sp3goku,,,,Set kích hoạt,0,2026-07-05 16:52:45
