id,time,server,category,value,player_name,killer_name,boss_name,equipment_name,item_name,is_killed,crawl_time
8854388,2026-06-29 08:11:49,Super 1,SYSTEM,[HT] supperz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:31
8853081,2026-06-29 07:36:12,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,toilatewo,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:31
8852953,2026-06-29 07:32:25,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,sasuzanus,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:31
8852536,2026-06-29 07:21:12,Super 1,SYSTEM,[HT] brzxhw5ut vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:31
8852386,2026-06-29 07:16:24,Super 1,SYSTEM,gokushopeee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,gokushopeee,,,,Set kích hoạt,0,2026-07-03 00:38:31
8852068,2026-06-29 07:08:13,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emquenanhroi,,,,Set kích hoạt,0,2026-07-03 00:38:31
8850008,2026-06-29 06:17:00,Super 1,SYSTEM,cbronappano1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cbronappano1,,,,Set kích hoạt,0,2026-07-03 00:38:31
8849630,2026-06-29 06:06:35,Super 1,SYSTEM,shuni vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,shuni,,,,Set kích hoạt,0,2026-07-03 00:38:31
8848715,2026-06-29 05:41:11,Super 1,SYSTEM,herosgk vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,herosgk,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:31
8847070,2026-06-29 04:50:24,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sasuzanus,,,,Set kích hoạt,0,2026-07-03 00:38:31
8846987,2026-06-29 04:48:12,Super 1,SYSTEM,namec2nail vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,namec2nail,,,,Set kích hoạt,0,2026-07-03 00:38:31
8846938,2026-06-29 04:46:24,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:31
8845522,2026-06-29 03:18:40,Super 1,SYSTEM,tinhgoodboy vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tinhgoodboy,,,,Set kích hoạt,0,2026-07-03 00:38:31
8844996,2026-06-29 03:02:40,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:31
8844989,2026-06-29 03:02:28,Super 1,SYSTEM,gokushopeee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,gokushopeee,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:31
8844749,2026-06-29 02:55:05,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sasuzanus,,,,Set kích hoạt,0,2026-07-03 00:38:31
8844181,2026-06-29 02:33:41,Super 1,SYSTEM,bachlien vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,bachlien,,,,Set kích hoạt,0,2026-07-03 00:38:31
8841554,2026-06-29 01:10:51,Super 1,SYSTEM,iilovethaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iilovethaoo,,,,Set kích hoạt,0,2026-07-03 00:38:31
8839778,2026-06-29 00:23:51,Super 1,SYSTEM,onlymeinhere vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,onlymeinhere,,,,Set kích hoạt,0,2026-07-03 00:38:31
8838577,2026-06-28 23:53:02,Super 1,SYSTEM,herokok vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,herokok,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:31
8837774,2026-06-28 23:35:02,Super 1,SYSTEM,herokakarot vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herokakarot,,,,Set kích hoạt,0,2026-07-03 00:38:32
8836265,2026-06-28 23:04:13,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toilatewo,,,,Set kích hoạt,0,2026-07-03 00:38:32
8834519,2026-06-28 22:32:38,Super 1,SYSTEM,echvabaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,echvabaoo,,,,Set kích hoạt,0,2026-07-03 00:38:32
8832766,2026-06-28 22:01:01,Super 1,SYSTEM,lkoklsvsp1l vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,lkoklsvsp1l,,,,Set kích hoạt,0,2026-07-03 00:38:32
8832621,2026-06-28 21:59:01,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,sasuzanus,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:32
8829161,2026-06-28 20:51:13,Super 1,SYSTEM,[HT] popchimem vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:32
8828321,2026-06-28 20:21:48,Super 1,SYSTEM,herokakarot vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herokakarot,,,,Set kích hoạt,0,2026-07-03 00:38:32
8826217,2026-06-28 19:12:35,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zokinsp1,,,,Set kích hoạt,0,2026-07-03 00:38:32
8825841,2026-06-28 18:59:12,Super 1,SYSTEM,iammichelin vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,iammichelin,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:32
8825776,2026-06-28 18:56:48,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:32
8824320,2026-06-28 18:09:24,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:32
8823816,2026-06-28 17:49:48,Super 1,SYSTEM,anluonsever vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,anluonsever,,,,Set kích hoạt,0,2026-07-03 00:38:32
8823513,2026-06-28 17:39:23,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emquenanhroi,,,,Set kích hoạt,0,2026-07-03 00:38:32
8822672,2026-06-28 17:05:35,Super 1,SYSTEM,troimua vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,troimua,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-03 00:38:32
8819448,2026-06-28 15:04:46,Super 1,SYSTEM,troinang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,troinang,,,,Set kích hoạt,0,2026-07-03 00:38:32
8818836,2026-06-28 14:42:46,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,quyzanh234x,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:32
8817939,2026-06-28 14:08:57,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emquenanhroi,,,,Set kích hoạt,0,2026-07-03 00:38:32
8817622,2026-06-28 13:58:58,Super 1,SYSTEM,warborn1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,warborn1,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-03 00:38:32
8816192,2026-06-28 13:05:33,Super 1,SYSTEM,ngocdao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ngocdao,,,,Set kích hoạt,0,2026-07-03 00:38:32
8816182,2026-06-28 13:05:09,Super 1,SYSTEM,[HT] onghoang1s vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:32
8815245,2026-06-28 12:38:44,Super 1,SYSTEM,kokupvang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kokupvang,,,,Set kích hoạt,0,2026-07-03 00:38:32
8813660,2026-06-28 11:52:56,Super 1,SYSTEM,plastic007 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,plastic007,,,,Set kích hoạt,0,2026-07-03 00:38:32
8813345,2026-06-28 11:42:57,Super 1,SYSTEM,anluonsever vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,anluonsever,,,,Set kích hoạt,0,2026-07-03 00:38:32
8812772,2026-06-28 11:23:43,Super 1,SYSTEM,iammichelin vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iammichelin,,,,Set kích hoạt,0,2026-07-03 00:38:32
8809038,2026-06-28 09:23:18,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:32
8808508,2026-06-28 09:07:18,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zokinsp1,,,,Set kích hoạt,0,2026-07-03 00:38:32
8807441,2026-06-28 08:35:55,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sasuzanus,,,,Set kích hoạt,0,2026-07-03 00:38:32
8806567,2026-06-28 08:07:07,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:32
8805850,2026-06-28 07:44:06,Super 1,SYSTEM,herokok vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herokok,,,,Set kích hoạt,0,2026-07-03 00:38:32
8805783,2026-06-28 07:41:06,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toilatewo,,,,Set kích hoạt,0,2026-07-03 00:38:32
8804573,2026-06-28 07:00:42,Super 1,SYSTEM,0ngdayc0n vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,0ngdayc0n,,,,Set kích hoạt,0,2026-07-03 00:38:32
8803149,2026-06-28 06:12:18,Super 1,SYSTEM,onlymeinhere vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,onlymeinhere,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:32
8802120,2026-06-28 05:31:42,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:32
8802031,2026-06-28 05:27:30,Super 1,SYSTEM,ngocdao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ngocdao,,,,Set kích hoạt,0,2026-07-03 00:38:32
8801938,2026-06-28 05:21:53,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quyzanh234x,,,,Set kích hoạt,0,2026-07-03 00:38:32
8801676,2026-06-28 05:12:16,Super 1,SYSTEM,iilovethaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iilovethaoo,,,,Set kích hoạt,0,2026-07-03 00:38:32
8801397,2026-06-28 04:59:17,Super 1,SYSTEM,redfinger vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,redfinger,,,,Set kích hoạt,0,2026-07-03 00:38:32
8800927,2026-06-28 04:35:41,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emquenanhroi,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:32
8800097,2026-06-28 03:27:56,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:32
8799602,2026-06-28 03:06:19,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:32
8799463,2026-06-28 03:00:08,Super 1,SYSTEM,gokushopeee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,gokushopeee,,,,Set kích hoạt,0,2026-07-03 00:38:32
8798840,2026-06-28 02:34:19,Super 1,SYSTEM,satorugoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,satorugoku,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:32
8796379,2026-06-28 01:09:31,Super 1,SYSTEM,0ngdayc0n vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,0ngdayc0n,,,,Set kích hoạt,0,2026-07-03 00:38:32
8795096,2026-06-28 00:25:29,Super 1,SYSTEM,herosgk vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herosgk,,,,Set kích hoạt,0,2026-07-03 00:38:32
8794752,2026-06-28 00:13:42,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emquenanhroi,,,,Set kích hoạt,0,2026-07-03 00:38:32
8792847,2026-06-27 23:06:06,Super 1,SYSTEM,anluonsever vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,anluonsever,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:32
8791678,2026-06-27 22:30:16,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zokinsp1,,,,Set kích hoạt,0,2026-07-03 00:38:32
8791163,2026-06-27 22:11:05,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toilatewo,,,,Set kích hoạt,0,2026-07-03 00:38:32
8790876,2026-06-27 22:00:29,Super 1,SYSTEM,dukich1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dukich1,,,,Set kích hoạt,0,2026-07-03 00:38:32
8789650,2026-06-27 21:22:40,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,hoangpzvm,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:32
8788797,2026-06-27 20:54:39,Super 1,SYSTEM,cbronappano1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,cbronappano1,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:33
8787456,2026-06-27 20:08:18,Super 1,SYSTEM,[HT] jenbbboy vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8785935,2026-06-27 19:15:07,Super 1,SYSTEM,echvabaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,echvabaoo,,,,Set kích hoạt,0,2026-07-03 00:38:33
8784922,2026-06-27 18:38:07,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emquenanhroi,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:33
8783477,2026-06-27 17:45:07,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:33
8782659,2026-06-27 17:15:57,Super 1,SYSTEM,herosgk vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herosgk,,,,Set kích hoạt,0,2026-07-03 00:38:33
8782209,2026-06-27 17:01:56,Super 1,SYSTEM,troinang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,troinang,,,,Set kích hoạt,0,2026-07-03 00:38:33
8781469,2026-06-27 16:37:32,Super 1,SYSTEM,[HT] dragonz1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8780548,2026-06-27 16:05:34,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quyzanh234x,,,,Set kích hoạt,0,2026-07-03 00:38:33
8778316,2026-06-27 14:40:59,Super 1,SYSTEM,ngocdao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ngocdao,,,,Set kích hoạt,0,2026-07-03 00:38:33
8777966,2026-06-27 14:26:22,Super 1,SYSTEM,[HT] siufapsu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8777612,2026-06-27 14:14:35,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:33
8776425,2026-06-27 13:30:00,Super 1,SYSTEM,onlymeinhere vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,onlymeinhere,,,,Set kích hoạt,0,2026-07-03 00:38:33
8774449,2026-06-27 12:30:12,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,zokinsp1,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:33
8773110,2026-06-27 11:53:25,Super 1,SYSTEM,0ngdayc0n vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,0ngdayc0n,,,,Set kích hoạt,0,2026-07-03 00:38:33
8772470,2026-06-27 11:33:50,Super 1,SYSTEM,quytd vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quytd,,,,Set kích hoạt,0,2026-07-03 00:38:33
8770079,2026-06-27 10:16:37,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,hoangpzvm,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:33
8770036,2026-06-27 10:15:13,Super 1,SYSTEM,zayne vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zayne,,,,Set kích hoạt,0,2026-07-03 00:38:33
8768856,2026-06-27 09:35:37,Super 1,SYSTEM,carotblack vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,carotblack,,,,Set kích hoạt,0,2026-07-03 00:38:33
8766666,2026-06-27 08:21:24,Super 1,SYSTEM,emquenanhroi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,emquenanhroi,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:33
8765271,2026-06-27 07:37:12,Super 1,SYSTEM,jack97sp vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,jack97sp,,,,Set kích hoạt,0,2026-07-03 00:38:33
8762530,2026-06-27 06:16:24,Super 1,SYSTEM,[HT] hehewsup vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8761073,2026-06-27 05:24:35,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,hoangpzvm,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:33
8758372,2026-06-27 03:01:41,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,zokinsp1,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:33
8753818,2026-06-27 00:32:49,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:33
8749297,2026-06-26 22:11:34,Super 1,SYSTEM,onlymeinhere vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,onlymeinhere,,,,Set kích hoạt,0,2026-07-03 00:38:33
8747914,2026-06-26 21:25:55,Super 1,SYSTEM,vuatuatb2 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuatuatb2,,,,Set kích hoạt,0,2026-07-03 00:38:33
8747371,2026-06-26 21:07:32,Super 1,SYSTEM,plastic007 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,plastic007,,,,Set kích hoạt,0,2026-07-03 00:38:33
8746588,2026-06-26 20:40:55,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quyzanh234x,,,,Set kích hoạt,0,2026-07-03 00:38:33
8746503,2026-06-26 20:37:19,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,sasuzanus,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:33
8745257,2026-06-26 19:56:43,Super 1,SYSTEM,chubodoi1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,chubodoi1,,,,Set kích hoạt,0,2026-07-03 00:38:33
8744397,2026-06-26 19:28:42,Super 1,SYSTEM,plastic007 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,plastic007,,,,Set kích hoạt,0,2026-07-03 00:38:33
8744124,2026-06-26 19:19:19,Super 1,SYSTEM,[HT] blackcolo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8743214,2026-06-26 18:48:42,Super 1,SYSTEM,hungdzsuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hungdzsuper,,,,Set kích hoạt,0,2026-07-03 00:38:33
8742905,2026-06-26 18:39:17,Super 1,SYSTEM,zoness vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zoness,,,,Set kích hoạt,0,2026-07-03 00:38:33
8740826,2026-06-26 17:24:04,Super 1,SYSTEM,onlymeinhere vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,onlymeinhere,,,,Set kích hoạt,0,2026-07-03 00:38:33
8740750,2026-06-26 17:21:42,Super 1,SYSTEM,iilovethaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iilovethaoo,,,,Set kích hoạt,0,2026-07-03 00:38:33
8740738,2026-06-26 17:21:18,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:33
8737126,2026-06-26 15:00:27,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:33
8736761,2026-06-26 14:47:51,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,zokinsp1,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:33
8734881,2026-06-26 13:41:39,Super 1,SYSTEM,[HT] 0ff0vui vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8734620,2026-06-26 13:33:14,Super 1,SYSTEM,carotblack vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,carotblack,,,,Set kích hoạt,0,2026-07-03 00:38:33
8731102,2026-06-26 11:31:37,Super 1,SYSTEM,[HT] iidesu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:33
8728583,2026-06-26 10:02:01,Super 1,SYSTEM,zayne vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zayne,,,,Set kích hoạt,0,2026-07-03 00:38:33
8727437,2026-06-26 09:25:14,Super 1,SYSTEM,cbronappano1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cbronappano1,,,,Set kích hoạt,0,2026-07-03 00:38:33
8724927,2026-06-26 07:59:50,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:33
8723701,2026-06-26 07:21:24,Super 1,SYSTEM,troinang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,troinang,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:33
8723226,2026-06-26 07:03:48,Super 1,SYSTEM,satorugoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,satorugoku,,,,Set kích hoạt,0,2026-07-03 00:38:33
8723218,2026-06-26 07:03:36,Super 1,SYSTEM,dukich1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dukich1,,,,Set kích hoạt,0,2026-07-03 00:38:33
8722796,2026-06-26 06:50:37,Super 1,SYSTEM,echvabaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,echvabaoo,,,,Set kích hoạt,0,2026-07-03 00:38:33
8722727,2026-06-26 06:48:01,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:34
8722572,2026-06-26 06:42:36,Super 1,SYSTEM,iilovethaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,iilovethaoo,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:34
8721983,2026-06-26 06:24:25,Super 1,SYSTEM,hungdzsuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hungdzsuper,,,,Set kích hoạt,0,2026-07-03 00:38:34
8721301,2026-06-26 06:00:48,Super 1,SYSTEM,thaytuxn vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,thaytuxn,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:34
8718132,2026-06-26 03:12:27,Super 1,SYSTEM,cbronappano1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cbronappano1,,,,Set kích hoạt,0,2026-07-03 00:38:34
8717248,2026-06-26 02:36:16,Super 1,SYSTEM,satorugoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,satorugoku,,,,Set kích hoạt,0,2026-07-03 00:38:34
8717194,2026-06-26 02:34:28,Super 1,SYSTEM,herosgk vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herosgk,,,,Set kích hoạt,0,2026-07-03 00:38:34
8716457,2026-06-26 02:07:51,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:34
8714097,2026-06-26 00:48:26,Super 1,SYSTEM,iilovethaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,iilovethaoo,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:34
8712557,2026-06-25 23:58:51,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,11ztewoz,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:34
8712018,2026-06-25 23:40:49,Super 1,SYSTEM,ngocdao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ngocdao,,,,Set kích hoạt,0,2026-07-03 00:38:34
